Time,Time Code,Country Name,Country Code,"Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]","Agriculture, forestry, and fishing, value added (% of GDP) [NV.AGR.TOTL.ZS]",Domestic credit provided by financial sector (% of GDP) [FS.AST.DOMS.GD.ZS],Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS],"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]","Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",Forest area (sq. km) [AG.LND.FRST.K2],GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]","GNI per capita, PPP (current international $) [NY.GNP.PCAP.PP.CD]","GNI, Atlas method (current US$) [NY.GNP.ATLS.CD]","GNI, PPP (current international $) [NY.GNP.MKTP.PP.CD]",Gross capital formation (% of GDP) [NE.GDI.TOTL.ZS],High-technology exports (% of manufactured exports) [TX.VAL.TECH.MF.ZS],"Immunization, measles (% of children ages 12-23 months) [SH.IMM.MEAS]",Imports of goods and services (% of GDP) [NE.IMP.GNFS.ZS],Income share held by lowest 20% [SI.DST.FRST.20],"Industry (including construction), value added (% of GDP) [NV.IND.TOTL.ZS]","Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",Merchandise trade (% of GDP) [TG.VAL.TOTL.GD.ZS],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Mobile cellular subscriptions (per 100 people) [IT.CEL.SETS.P2],"Mortality rate, under-5 (per 1,000 live births) [SH.DYN.MORT]",Net barter terms of trade index (2000 = 100) [TT.PRI.MRCH.XD.WD],Net official development assistance and official aid received (current US$) [DT.ODA.ALLD.CD],"Personal remittances, received (current US$) [BX.TRF.PWKR.CD.DT]",Population density (people per sq. km of land area) [EN.POP.DNST],Population growth (annual %) [SP.POP.GROW],"Population, total [SP.POP.TOTL]",Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population) [SI.POV.DDAY],"Prevalence of HIV, total (% of population ages 15-49) [SH.DYN.AIDS.ZS]","Primary completion rate, total (% of relevant age group) [SE.PRM.CMPT.ZS]","Revenue, excluding grants (% of GDP) [GC.REV.XGRT.GD.ZS]","School enrollment, primary (% gross) [SE.PRM.ENRR]","School enrollment, primary and secondary (gross), gender parity index (GPI) [SE.ENR.PRSC.FM.ZS]","School enrollment, secondary (% gross) [SE.SEC.ENRR]",Statistical Capacity score (Overall average) [IQ.SCI.OVRL],Surface area (sq. km) [AG.SRF.TOTL.K2],Tax revenue (% of GDP) [GC.TAX.TOTL.GD.ZS],Terrestrial and marine protected areas (% of total territorial area) [ER.PTD.TOTL.ZS],Time required to start a business (days) [IC.REG.DURS],"Total debt service (% of exports of goods, services and primary income) [DT.TDS.DECT.EX.ZS]",Urban population growth (annual %) [SP.URB.GROW]
2017,YR2017,Papua New Guinea,PNG,52.655,17.64956892,31.59401053,..,17220996196,3.61,-180176801,..,22742613549,3.537838983,2570,4270,21726632002,36008917905,..,..,62,..,..,36.35985972,7.69617709,64.01,57.20978361,0.335833431,47.61771578,49.2,174.8043913,532630004.9,4204418.227,18.63275405,1.990144672,8438029,..,0.8,..,13.90644183,..,..,..,43.33333333,462840,12.60500176,0.657989653,41,27.11261556,2.387830519
2017,YR2017,Paraguay,PRY,70.504,10.28106015,33.38915839,36.37920569,15924965754,2.453,603320572.2,..,39008900332,4.958051422,5390,12570,37005369978,86329284684,21.19386776,6.393310951,92,32.29862572,4.6,34.38338067,2.14579838,73.992,52.68797589,0.893948254,108.7550409,20.9,126.1134533,142750000,704073600,17.28432419,1.307316991,6867062,1.2,0.5,..,17.43786994,..,..,..,67.77776667,406751.9922,9.953470067,14.31473608,35,12.46443137,1.755304886
2017,YR2017,Peru,PER,56.882,6.77975956,35.01100291,24.71987197,67558362795,2.275,6860492819,..,2.11E+11,2.518835442,6060,13140,1.91E+11,4.13E+11,20.71181371,5.022641793,83,22.79367839,4.7,31.29788412,3.615658261,76.286,40.35833705,1.242135301,123.7597545,14.9,167.8367459,-5219999.79,3051238954,24.56585703,1.661934247,31444297,3.4,0.3,97.44566,17.02475217,103.51957,0.96765,104.69385,90,1285220,13.18523174,13.14116613,41,20.50666509,1.895094461
2017,YR2017,Philippines,PHL,54.154,9.663522591,66.2774745,31.02329636,74381897701,2.64,10256442399,..,3.14E+11,6.677553566,3650,10030,3.83E+11,1.05E+12,25.13659736,60.16898907,73,40.87263791,..,30.43373513,2.332538708,70.952,54.40154876,1.197535353,110.1281361,29.1,82.72357069,160479995.7,32809770434,352.7291948,1.445492801,105173264,..,0.1,108.67753,15.63970923,107.50977,1.01849,86.16291,82.2222,300000,14.2379464,3.141408394,39,11.4489309,1.889904528
2017,YR2017,Poland,POL,10.538,2.78097077,73.45894113,54.35408527,..,1.48,11762000000,..,5.26E+11,4.937663245,12730,28690,4.83E+11,1.09E+12,19.82420942,10.89382736,94,50.17071196,8.3,28.93107662,1.829105002,77.75365854,88.97022506,1.895983869,132.9502666,4.6,98.77538126,..,6933000000,124.0237304,0.012480099,37974826,0.3,..,106.2427,33.61270761,100.0159,0.98368,109.93363,77.7778,312680,16.81097987,38.063538,37,..,-0.108901258
2017,YR2017,Portugal,PRT,8.38,2.095868576,151.8449791,42.7242664,..,1.38,9900891180,..,2.21E+11,3.506345458,20040,32010,2.06E+11,3.30E+11,17.22672499,5.964242254,98,41.71487412,7.4,19.11726582,1.511910225,81.42439024,63.71690251,1.669976921,114.341985,3.7,95.26589604,..,489352816.3,112.4418211,-0.24388941,10300300,0.4,0.5,..,37.49605366,106.18313,0.97443,119.91319,..,92225.5957,22.46063927,16.8854244,6.5,..,0.635424721
2017,YR2017,Puerto Rico,PRI,29.098,0.812756235,..,68.19257901,..,1.101,..,..,1.04E+11,-2.65739342,20200,26190,67164831109,87085696075,7.651783881,..,..,44.06543105,..,51.23548924,2.64477071,79.63453659,..,..,107.1352326,..,..,..,..,374.8591883,-2.421392859,3325001,..,..,..,..,..,..,..,..,8870,..,2.016771518,5.5,..,-2.437395237
2017,YR2017,Qatar,QAT,9.922,0.185971495,147.7666846,51.04242783,..,1.886,985989011,..,1.67E+11,1.579850253,58610,124300,1.60E+11,3.39E+11,44.60304137,..,99,37.25700273,..,56.94611764,8.304254479,79.981,58.89824561,..,146.3838592,7.2,140.8974689,..,665934065.9,234.687683,2.615829323,2724724,..,..,95.66955,..,103.28074,..,..,..,11610,..,4.72319542,9.7,..,2.679449989
2017,YR2017,Romania,ROU,36.211,4.313298225,32.84739635,41.4700878,1.14E+11,1.71,5952909608,..,2.12E+11,7.111440633,10010,25970,1.96E+11,5.09E+11,23.42662401,9.822595962,86,43.59406394,5.3,28.89223014,4.679185519,75.3097561,73.80698085,1.719540549,113.9718904,7.8,107.2823363,..,6555658959,85.13339273,-0.585275888,19587491,3.5,0.1,..,28.64748011,85.15087,0.99716,91.25939,81.11113333,238400,15.43969739,24.30993665,12,22.43413195,-0.518506837
2017,YR2017,Rwanda,RWA,39.114,30.94559595,18.94327588,18.23089306,4825393390,4.088,270664879.5,..,9140429058,6.116655837,730,2030,8803059690,24350613982,23.82872319,..,97,32.75495053,..,15.80391674,7.341420599,68.341,37.36148466,1.27516194,73.61026382,36.9,195.31844,1231199951,215292394.8,485.648034,2.63966475,11980937,..,2.6,78.19881,20.03677328,137.68181,1.01506,38.88265,77.7778,26340,13.61736076,9.114089073,4,12.06760966,3.043355691
2017,YR2017,Samoa,WSM,23.886,10.53625696,48.36422398,31.50684928,443075541.6,3.926,9215371.787,..,831903814.1,1.015561822,4060,6290,793148641.2,1228009456,..,1.382665353,58,46.96482389,..,16.83680043,-0.055593605,73.046,48.0824818,..,63.58317294,16.2,85.07199322,131460006.7,135541532.5,69.02897527,0.419096403,195352,..,..,107.06856,32.06234572,108.54884,..,..,57.7778,2840,24.97676877,0.242263365,9,8.936695158,-0.815067991
2017,YR2017,San Marino,SMR,..,..,..,..,..,..,..,..,1632860041,1.5,..,..,..,..,..,..,86,..,..,..,0.946556845,..,..,..,112.856761,2,..,..,..,561.1833333,0.497209807,33671,..,..,..,..,..,..,..,..,60,..,..,12.5,..,0.663046908
2017,YR2017,Sao Tome and Principe,STP,94.61,12.08037291,24.17999834,..,266311268.8,4.374,34208489.03,..,375040173.8,3.871185947,1700,3300,352721796.8,684002632.5,..,34.66723344,90,..,3.9,15.11667701,1.976958789,69.933,43.46201057,..,84.00397897,32.4,103.9964194,40229999.54,18192067.23,215.7177083,1.882507166,207089,34.5,..,84.34609,..,106.79154,1.04055,89.33812,70,960,..,0.244688365,7,4.057387564,3.107406016
2017,YR2017,Senegal,SEN,72.725,16.03819599,37.57609767,21.81090468,8897550008,4.697,586839886.9,..,21081669870,7.082922291,1280,3460,19661676345,53309901826,27.6750095,2.184688444,90,35.59824289,..,25.74585582,1.563668608,67.38,46.09691765,1.886341368,102.1986069,45.6,111.6940109,907159973.1,2148911385,80.08819924,2.800658333,15419381,..,0.4,61.20369,..,85.57928,1.13302,46.12492,76.66666667,196710,..,14.57707227,6,13.4525953,3.755135273
2017,YR2017,Serbia,SRB,14.706,6.020665121,50.91314169,50.54079108,34332582636,1.49,2894615965,..,44120424392,2.049304766,5550,15360,38997043974,1.08E+11,19.59191467,..,86,57.13207668,5.2,26.08935605,3.044032657,75.53902439,88.26524345,1.959355883,97.64591441,5.8,106.566044,1688420044,3589629282,80.27507432,-0.532191341,7020858,5.5,0.1,99.03387,..,100.31293,1.00548,95.49509,93.33333333,88360,..,6.61310734,5.5,22.07065451,-0.295976068
2017,YR2017,Seychelles,SYC,62.05,1.907347968,43.95347368,89.89256361,..,2.41,124465535.7,..,1503168690,4.332388099,14220,26880,1363355786,2576139447,37.0476126,89.25082353,99,102.1412948,..,11.27925072,3.415585609,74.3,123.0068197,1.480933416,173.49665,14.6,87.06317917,16200000.76,21661247.93,208.3543478,1.224033758,95843,..,..,102.19702,..,99.84532,1.08063,81.27622,78.88886667,460,..,0.051368668,32,..,1.99105668
2017,YR2017,Sierra Leone,SLE,112.828,60.28354504,21.92835221,26.05134736,1715619315,4.359,198174760.5,..,3739577973,4.211182649,520,1500,3860911338,11225289125,18.4931003,0.064879662,80,48.03394646,..,5.157286021,14.64254141,53.895,51.87751168,1.114004325,88.46989546,109.9,57.36235741,541169982.9,48340874.41,103.7466196,2.154231955,7488431,..,1.5,70.19276,..,124.47629,1.00591,41.79632,58.8889,72300,..,3.296949796,8,7.158310298,3.138992739
2017,YR2017,Singapore,SGP,3.53,0.026107118,134.7806307,171.4208585,..,1.16,94811159187,..,3.38E+11,3.699781577,54200,89840,3.04E+11,5.04E+11,28.16277574,53.14902665,95,146.4118227,..,23.59901606,2.553747109,83.09512195,207.12547,3.154878282,146.8437245,2.8,87.37355389,..,..,7915.730436,0.08859547,5612253,..,0.3,99.25824,20.47828168,100.62695,0.99495,107.5746,..,719.0000153,14.19087441,2.463062829,2.5,..,0.08859547
2017,YR2017,Sint Maarten (Dutch part),SXM,..,0.093679396,..,92.00418802,..,..,32759776.54,..,..,-8.425883953,..,30870,..,1252656791,17.65581088,..,..,101.4823387,..,10.11737477,3.265946342,..,..,..,..,..,..,..,55055865.92,1193.352941,1.502331373,40574,..,..,..,..,..,..,..,..,34,..,8.098450743,..,..,1.502331373
2017,YR2017,Slovak Republic,SVK,25.684,2.395682384,79.60026506,95.10588905,..,1.52,4225581974,..,95241436352,3.04072834,16650,31730,90563907111,1.73E+11,23.02641226,11.8029876,96,92.91743715,..,28.96386946,1.214896089,77.16585366,176.1544202,1.101933258,130.6513152,5.7,95.40286665,..,2164333034,113.1287854,0.155178996,5439232,..,0.1,91.90563,37.68601478,98.73205,1.00609,91.06786,56.66666667,49030,17.8149841,37.63041334,26.5,..,0.052927459
2017,YR2017,Slovenia,SVN,3.776,1.852616815,68.54239408,83.1708095,..,1.62,1196228605,..,48441722816,4.833382913,22090,35490,45655392245,73333814010,20.05101075,6.498770341,93,74.3084723,10,28.42154343,1.581920814,81.02926829,153.8363949,0.982047347,117.6641813,2.2,95.91357857,..,493898035.4,102.5910064,0.065159039,2066388,0,0.1,95.69825,38.17292934,100.39674,1.01459,115.60043,..,20675,18.44282912,55.07325819,6,..,0.532404309
2017,YR2017,Solomon Islands,SLB,78.003,..,11.46667645,..,376730656.2,4.434,36565531.53,..,1309631135,3.693618195,1870,2230,1191940752,1415196523,..,1.022466449,84,..,..,..,1.857882743,72.645,81.85510952,..,73.1607653,20.6,94.94745431,186809997.6,16073147.05,22.72375849,2.6447309,636038,..,..,87.99547,32.52638805,112.6239,..,..,52.2222,28900,27.7936131,0.155319976,9,3.930399661,4.653287635
2017,YR2017,Somalia,SOM,100.085,..,..,22.05308063,2958040099,6.168,384000000,..,4508845348,..,..,..,..,..,..,..,46,102.5543377,..,..,..,56.709,..,..,48.79644016,125.5,97.6471799,1760369995,..,23.25552173,2.80476949,14589119,..,0.1,..,0.000136967,..,..,..,23.33333333,637660,0.000107574,..,70,..,4.108545303
2017,YR2017,South Africa,ZAF,67.908,2.361236373,78.69586081,29.62766937,1.80E+11,2.43,2058579911,..,3.50E+11,1.414512626,5410,13040,3.08E+11,7.43E+11,18.80621345,5.213474548,70,28.34622556,..,26.29313911,5.267458122,63.538,54.38270955,1.043663396,155.2323957,35.3,151.2658447,1014809998,873861160.6,46.98781706,1.40774075,57000451,..,20.5,..,30.88129823,100.86473,1.01267,104.69798,75.55556667,1219090,26.96606681,10.26064859,45,13.42939108,2.183711354
2017,YR2017,South Sudan,SSD,62.04,..,..,..,..,4.775,1420000,..,..,..,..,..,..,..,..,..,51,..,..,..,..,57.365,..,2.352869367,25.56130126,98.6,..,2183239990,633830000,..,0.719738422,10910759,..,2.5,..,..,..,..,..,43.33333333,..,..,15.50150125,13,..,2.041355058
2017,YR2017,Sri Lanka,LKA,20.926,7.782049986,..,21.6847358,50760220715,2.206,1372723043,..,88019706804,3.419819189,3880,12540,83124959425,2.69E+11,28.82593526,1.020263259,99,28.86002395,..,27.29070346,8.156803558,76.648,36.74177201,2.147999138,133.4676273,7.8,115.9619524,313559997.6,7190296015,341.9550311,1.130220486,21444000,..,0.1,102.34504,13.64951208,100.63271,1.02472,98.02663,83.33333333,65610,12.44702968,3.378642523,9,21.83741495,1.528104896
2017,YR2017,St. Kitts and Nevis,KNA,..,1.108943996,42.9973613,50.95475006,..,..,40222156.59,..,996944444.4,-1.977341942,17220,27420,896071335.8,1427328062,..,34.60264021,93,54.37011173,..,27.42571561,4.725083392,..,36.01003065,..,147.7144779,12.4,68.02303069,..,24788353.83,200.1730769,0.810267769,52045,..,..,..,27.88297576,..,..,..,50,260,18.46122411,0.250803474,18.5,..,0.758362821
2017,YR2017,St. Lucia,LCA,40.536,2.045591674,69.77574775,..,622106095.4,1.448,37684236.08,..,1816728741,2.550017764,9060,12700,1639513233,2298838752,..,4.56930789,87,..,..,11.47260289,4.111255299,75.907,43.04440077,..,97.64581054,17,107.8156456,15380000.11,41960286.33,296.647541,0.515820624,180955,..,..,92.07718,21.34972921,102.0014,0.9963,88.86383,57.77776667,620,20.04865236,0.931020062,11,4.618612713,0.804917296
2017,YR2017,St. Martin (French part),MAF,..,..,..,..,..,1.81,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.72195122,..,..,..,..,..,..,..,672.0588235,1.363188063,36560,..,..,..,..,..,..,..,..,54.4,..,91.98700719,..,..,..
2017,YR2017,St. Vincent and the Grenadines,VCT,49.02,6.933535308,55.9191245,34.92173006,337066288.5,1.911,153111526.4,..,792177777.8,1.000357879,6970,11700,765759254,1284865884,26.185527,1.028610215,99,54.74936883,..,15.0027117,1.278621616,72.3,46.95915619,..,105.4786164,16.9,100.532671,11739999.77,45689508.23,281.6076923,0.335635057,109827,..,..,92.71186,27.23948983,110.6618,0.99142,108.62513,56.66666667,390,25.35766382,0.466562637,10,11.55395175,1.133472194
2017,YR2017,Sudan,SDN,63.993,30.45323833,23.32502296,9.691822255,21744621276,4.469,1065298481,..,1.23E+11,4.283071004,2390,4460,97581005479,1.82E+11,18.8911924,..,90,11.81532438,..,2.310512333,32.8613567,64.881,10.75468171,3.910878363,70.18317784,62.4,199.8419281,861340026.9,212936009.9,..,2.395219858,40813396,..,0.2,61.68764,..,76.81606,0.96226,46.62174,66.66666667,..,..,2.753273898,36.5,4.022306966,3.122324448
2017,YR2017,Suriname,SUR,61.655,12.56854382,52.17556519,..,..,2.443,96075554.74,..,3068766110,1.687083602,5290,13080,3019277434,7459387953,..,11.62423442,97,..,..,32.26129341,14.58810111,71.463,110.728543,..,139.5050973,19.5,139.518564,20129999.16,656951.7851,3.657025641,0.987867648,570496,..,1.4,85.34784,..,110.55752,..,..,72.22223333,163820,..,8.483073684,66,..,0.989321405
2017,YR2017,Sweden,SWE,5.076,1.443266308,164.3204158,44.43351137,..,1.78,24678576071,..,5.41E+11,2.411851453,52850,52660,5.32E+11,5.30E+11,25.77191398,15.38153164,97,41.22529834,8.3,22.11642126,2.183500755,82.4097561,56.8181864,1.033501722,126.3951989,2.8,89.99557196,..,2958153261,24.69298078,1.34744506,10057698,0.2,..,105.38628,32.81075324,126.57538,1.03991,152.86068,..,447430,27.59885965,14.96694693,7,..,1.685372102
2017,YR2017,Syrian Arab Republic,SYR,38.592,..,..,..,4604728140,2.847,..,..,..,..,..,..,..,..,..,..,67,..,..,..,..,70.967,..,..,89.99935539,17.1,149.1285147,10427849609,1622540000,92.94778631,-2.235952757,17068002,..,0.1,..,..,..,..,..,32.22223333,185180,..,0.662806451,15.5,..,-0.985178538
2017,YR2017,Tajikistan,TJK,57.076,21.21815235,15.28875126,15.72120475,6097935014,3.606,185827080.7,..,7157865188,7.617492691,1000,3710,8877364036,32947180966,27.18636025,..,98,40.92153941,..,27.00318313,4.38103451,70.647,55.50537619,..,111.5281656,35.9,96.49132103,328190002.4,2237179088,63.98348584,2.470382009,8880268,..,0.2,94.91239,..,100.85744,..,..,77.7778,141380,..,22.27866109,10,26.28057313,2.95705966
2017,YR2017,Tanzania,TZA,118.385,28.74208607,16.97278343,15.14027774,18396728338,4.953,937700000,..,53320625959,6.785680114,970,3020,51458345717,1.60E+11,34.01716241,2.565307108,99,17.09866326,6.9,25.099525,2.70373365,64.479,25.68049372,1.179376785,73.09478999,54.5,164.8742624,2585439941,402634721.8,61.71134116,2.995388132,54663906,49.1,4.7,..,13.57081741,89.21768,1.03073,27.34725,71.1111,947300,11.82656497,30.97032961,29,8.41808793,5.19778388
2017,YR2017,Thailand,THA,44.908,8.326361187,124.6793296,68.17715681,1.58E+11,1.532,8045508383,..,4.55E+11,4.024085781,5950,17120,4.12E+11,1.18E+12,22.83603504,..,99,54.34739023,7.3,35.27522722,2.058767241,76.683,100.6322507,1.368560935,175.5964942,9.5,102.5957182,250119995.1,6720117054,135.4691969,0.345238362,69209858,0,1.2,93.45255,19.16452529,99.62503,0.97841,116.73394,90,513120,14.81478406,12.50975812,6,4.668397337,1.885495857
2017,YR2017,Timor-Leste,TLS,33.785,10.43435022,-8.554503515,61.0884008,124522399.4,4.093,6715937.467,..,2487269400,-9.153987748,1810,6750,2251196215,8397447025,22.4938722,..,77,59.91629214,..,45.80051924,9.36133277,69.007,23.19813045,0.855011484,125.2052269,47.5,..,231960006.7,87044514.13,83.60867518,1.947068453,1243261,..,..,99.89827,38.44014275,119.76513,1.00522,81.03142,64.44443333,14870,12.88953602,4.42304454,13,0.203930992,3.152629154
2017,YR2017,Togo,TGO,89.091,23.61714306,47.99744302,33.11494611,1634114441,4.384,88339955.4,..,4808043653,4.357413915,600,1690,4623954378,13035728754,23.61833617,0.171789889,91,43.73097009,..,15.32914971,0.859975154,60.489,62.2498508,1.885580231,78.84556082,72.1,120.0227255,344410003.7,402613207.2,141.5421033,2.479318302,7698475,..,2.4,91.60781,18.64358517,124.35097,0.87474,61.84573,70,56790,17.30540958,21.79109259,6,4.976145958,3.785120924
2017,YR2017,Tonga,TON,14.662,..,32.28015652,23.61972868,196852315.7,3.595,-5614626.963,..,430174168.7,2.7,4250,6420,433783983.1,654945658.4,..,..,85,70.31233568,..,..,4.092263249,70.701,59.74324324,..,105.8236436,16.1,103.746698,86900001.53,158518153.1,141.6638889,0.851672299,101998,..,..,..,25.59631508,..,..,..,52.2222,750,22.25817321,1.521651403,16,4.02444806,0.623980631
2017,YR2017,Trinidad and Tobago,TTO,30.09,1.234772895,46.83711746,..,..,1.739,-456860907.5,..,22474828527,-2.312115621,15970,31570,22103553221,43691516079,..,..,93,..,..,39.53137172,4.950442255,73.245,68.02276592,0.952965496,146.7160721,18.9,127.3979167,..,135092606.6,269.7996101,0.471315702,1384072,..,..,..,..,..,..,..,46.66666667,5130,..,2.014423161,10.5,..,0.386816624
2017,YR2017,Tunisia,TUN,7.841,9.6921344,93.52243084,44.37822153,33468230186,2.219,810936482.8,..,39813383484,1.824675328,3520,11670,40264147437,1.33E+11,19.31139014,7.391957503,98,56.94252241,..,23.14893926,5.35268312,76.31,87.5534731,2.130721752,125.3697596,17.1,121.6596352,811640014.6,1890325181,73.59322219,1.139078899,11433443,..,0.1,95.05378,..,115.64961,..,..,62.22223333,163610,..,5.2085994,13,16.80672443,1.571234061
2017,YR2017,Turkmenistan,TKM,24.418,..,..,22.46839734,783695844,2.836,2085944000,..,37926285714,6.500000047,6380,17280,36751411027,99514725506,..,..,99,31.10695936,..,..,-1.571210983,67.956,31.71678896,..,162.8611033,47.4,184.1187235,28139999.39,1603000.045,12.25218437,1.66898196,5757669,..,..,..,..,..,..,..,35.55553333,488100,..,3.212238456,..,..,2.503281482
2017,YR2017,Turks and Caicos Islands,TCA,..,0.519536182,..,..,..,..,22068000,..,962525840,4.275465839,25410,23470,943260017.4,870903710.2,..,..,..,..,..,9.271515246,-2.872268005,..,..,..,..,..,65.17236047,..,7717097,39.06842105,1.509380666,37115,..,..,..,..,..,..,..,..,950,..,0.387451664,..,..,1.833892502
2017,YR2017,Tuvalu,TUV,..,..,..,..,..,..,300000,..,40620557.13,4.094017717,4810,5580,54688685.86,63480552.63,..,..,95,..,..,..,3.562375799,..,..,..,70.36059807,25.1,..,26510000.23,4056908.045,379,1.283487413,11370,..,..,..,..,..,..,..,38.88883333,30,..,0.008594042,..,..,2.738706269
2017,YR2017,Uganda,UGA,118.836,24.58067698,17.72857833,18.19479494,11688544869,5.095,802704141,..,25995031850,3.863023757,620,1890,25585941409,77862652362,23.60710543,2.053977409,79,25.30792234,..,20.33667087,6.277182096,62.516,32.68701515,1.293593376,60.60467775,48.7,120.605622,2009199951,1165740929,205.2786006,3.749875169,41162465,..,5.9,52.67176,14.63102635,102.70471,..,..,74.44446667,241550,13.7303273,16.06394963,24,3.683118559,6.2467245
2017,YR2017,Ukraine,UKR,23.711,10.18636126,58.6335558,48.01429815,1.15E+11,1.374,2827000000,..,1.12E+11,2.466053452,2260,8460,96211132020,3.59E+11,19.94696841,6.25224493,86,55.70354324,9.8,23.36948981,22.08053629,71.78097561,82.78251715,3.2414929,131.3565115,9,84.80406224,1180729980,12132000000,77.38979613,-0.386283095,44831135,0,0.9,..,32.54201741,..,..,..,77.7778,603550,20.03452549,3.881679021,6.5,20.70457103,-0.253333615
2017,YR2017,United Arab Emirates,ARE,6.546,0.786673189,102.0820206,101.6792399,..,1.448,10354223000,..,3.78E+11,0.490860761,38550,73680,3.66E+11,6.99E+11,24.37098731,..,99,76.98756401,..,42.967443,5.268540896,77.647,154.0901155,..,208.9785999,7.7,151.7808765,..,..,133.5849479,1.339385202,9487203,..,..,..,3.566405619,108.39706,0.94828,104.94793,..,83600,0.067847992,15.04389477,8.3,..,1.668055851
2017,YR2017,Uruguay,URY,58.727,5.108838079,35.114934,21.42909307,..,1.983,2652611061,..,56488991831,2.591338692,14900,21380,51222993450,73460303108,15.19034397,8.145117801,96,18.33482624,5.9,24.75231429,4.706385807,77.632,28.93661131,1.978552386,148.3299827,8,120.2434886,41459999.08,98463033.07,19.63573306,0.364798683,3436646,0.1,0.6,98.69988,32.44017692,108.45944,1.0499,120.22431,85.55553333,176220,19.74034508,2.295077127,6.5,..,0.46566279
2017,YR2017,Uzbekistan,UZB,23.79,30.07365153,..,21.80110512,16865599980,2.419,1797341436,..,59159945321,4.461539733,2350,8250,76193224669,2.67E+11,29.47311645,..,99,23.87779667,..,24.72392475,19.43128141,71.388,37.90909521,..,75.92497884,22.7,163.344549,639140014.6,7130151739,76.13681241,1.683506325,32388600,..,0.2,98.40359,18.29685955,103.65492,0.9865,93.33636,51.1111,447400,12.21662867,3.375213715,5,12.72834672,1.48587814
2017,YR2017,Vanuatu,VUT,49.437,..,55.9554388,..,401420199.8,3.82,38222690.16,..,880043553.7,4.4,2880,3090,822303646.1,881107335.7,..,..,80,..,..,..,4.169548464,70.172,47.38401846,..,79.86270183,27.2,100.9260098,132229995.7,26177844.46,23.4216571,2.546959469,285510,..,..,..,24.15736613,..,..,..,52.2222,12190,17.12953302,0.090716741,18,..,2.949407987
2017,YR2017,"Venezuela, RB",VEN,85.337,..,..,..,1.49E+11,2.294,-68000000,..,..,..,..,..,..,..,..,..,96,..,..,..,..,72.246,..,0.487844145,83.30482214,24.5,205.0076529,86849998.47,279000000,33.32057026,-1.538842831,29390409,..,..,92.58874,..,97.15034,1.01936,88.07702,68.8889,912050,..,36.90255244,230,..,-1.518431154
2017,YR2017,Vietnam,VNM,30.929,15.34488286,141.850792,101.5934358,1.04E+11,2.042,14100000000,..,2.24E+11,6.81224566,2120,6340,2.01E+11,6.00E+11,26.58211437,41.41245043,97,98.79114458,..,33.39912804,4.085788187,75.241,190.2945998,2.267969555,126.8661299,21.1,130.8461394,2404000000,15000000000,305.0815687,1.017796272,94596642,..,0.3,..,..,109.15083,..,..,83.33333333,331230,..,2.929506921,22,5.933034133,3.034416105
2017,YR2017,Virgin Islands (U.S.),VIR,28.887,..,..,72.50324254,..,2.08,..,..,3855000000,-1.696542894,..,..,..,..,..,..,..,78.57328145,..,..,1.515155219,79.4195122,..,..,..,..,..,..,..,306.48,-0.22534906,107268,..,..,..,..,..,..,..,..,350,..,0.983624337,..,..,-0.097464945
2017,YR2017,West Bank and Gaza,PSE,52.766,..,52.87870143,18.5727785,..,3.738,203376299.1,..,14498100000,3.14023678,3520,5820,15665562700,25930907577,22.800229,..,..,55.63970451,..,..,4.699842485,73.74,..,..,84.17979591,20.8,85.31630477,2147179932,2142877880,740.0008306,1.988686349,4454805,..,..,99.82544,6.94367118,98.91653,1.05643,88.92071,80,6020,6.386103326,..,43.5,..,2.339808981
2017,YR2017,"Yemen, Rep.",YEM,60.352,6.005590243,..,..,7193122746,3.89,-269850000,..,26818703093,-5.942319504,..,..,..,..,..,..,65,..,..,42.08843902,19.88690978,66.086,33.55866974,..,55.17502377,55,146.6127023,3234010010,3770584064,52.7204595,2.424025108,27834821,..,0.1,..,..,..,..,..,44.44446667,527970,..,0.605801444,40.5,..,4.166123362
2017,YR2017,Zambia,ZMB,120.112,4.024295808,21.75690414,35.15198104,17520328410,4.718,865903085.2,..,25868142077,3.403168851,1300,3910,21909084368,65878916440,..,4.48993812,96,33.79371126,..,37.30417728,10.20334583,63.043,61.81348453,1.305199751,79.73690961,59.4,183.3005563,1040489990,93644095.26,22.67139456,2.951583275,16853688,..,11.6,..,16.85122756,98.71552,..,..,52.22223333,752610,15.18487062,37.87001045,8.5,9.269635932,4.211348653
