Time,Time Code,Country Name,Country Code,"Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]",Domestic credit provided by financial sector (% of GDP) [FS.AST.DOMS.GD.ZS],Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS],"Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]","GNI per capita, PPP (current international $) [NY.GNP.PCAP.PP.CD]","GNI, Atlas method (current US$) [NY.GNP.ATLS.CD]","GNI, PPP (current international $) [NY.GNP.MKTP.PP.CD]",Gross capital formation (% of GDP) [NE.GDI.TOTL.ZS],High-technology exports (% of manufactured exports) [TX.VAL.TECH.MF.ZS],"Immunization, measles (% of children ages 12-23 months) [SH.IMM.MEAS]",Imports of goods and services (% of GDP) [NE.IMP.GNFS.ZS],"Industry (including construction), value added (% of GDP) [NV.IND.TOTL.ZS]","Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",Merchandise trade (% of GDP) [TG.VAL.TOTL.GD.ZS],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Mobile cellular subscriptions (per 100 people) [IT.CEL.SETS.P2],"Mortality rate, under-5 (per 1,000 live births) [SH.DYN.MORT]",Net barter terms of trade index (2000 = 100) [TT.PRI.MRCH.XD.WD],Net official development assistance and official aid received (current US$) [DT.ODA.ALLD.CD],"Personal remittances, received (current US$) [BX.TRF.PWKR.CD.DT]",Population density (people per sq. km of land area) [EN.POP.DNST],Population growth (annual %) [SP.POP.GROW],"Population, total [SP.POP.TOTL]","Prevalence of HIV, total (% of population ages 15-49) [SH.DYN.AIDS.ZS]","Revenue, excluding grants (% of GDP) [GC.REV.XGRT.GD.ZS]","School enrollment, primary (% gross) [SE.PRM.ENRR]","School enrollment, primary and secondary (gross), gender parity index (GPI) [SE.ENR.PRSC.FM.ZS]","School enrollment, secondary (% gross) [SE.SEC.ENRR]",Surface area (sq. km) [AG.SRF.TOTL.K2],Tax revenue (% of GDP) [GC.TAX.TOTL.GD.ZS],Terrestrial and marine protected areas (% of total territorial area) [ER.PTD.TOTL.ZS],Time required to start a business (days) [IC.REG.DURS],Urban population growth (annual %) [SP.URB.GROW]
2017,YR2017,"Micronesia, Fed. Sts.",FSM,13.924,-42.94907429,29.96095056,3.098,0,366666808.6,2.682178867,3450,3970,384876480.6,442919861.1,0,0,76,71.06327806,5.429426815,7.471105029,67.618,62.45452128,0,20.73767035,31.8,112.002734,98019996.64,23340000,159.2271429,1.122380666,111459,0,31.38864476,0,0,0,700,10.40788043,0.015781437,16,1.487254056
2017,YR2017,Moldova,MDA,22.415,20.4080729,31.09876186,1.259,154370000,9669759987,4.690793428,2590,7250,9178849815,25744712909,22.77754991,5.397344285,93,54.53843001,21.8746301,6.250278759,71.717,75.03805689,0.375066996,90.22790936,16,77.00889604,242210006.7,1637870000,123.6352109,0,2755158,0.6,27.10351005,91.25053,0.99457,86.83374,33850,17.44261223,4.150534549,5,-1.583707806
2017,YR2017,Monaco,MCO,0,0,0,0,0,6415370746,-3.4,0,0,0,0,0,0,87,0,12.79992974,0.781071895,0,0,0,85.89810377,3.3,0,0,0,19196,0.842253416,38392,0,0,0,0,0,2,0,99.4595712,0,0.842253416
2017,YR2017,Mongolia,MNG,30.993,65.50138162,59.79464134,2.914,1494350363,11425755280,5.337037933,3230,10990,10060007635,34222147453,31.36850036,3.467828446,99,57.42865097,38.35641547,10.52940749,69.509,92.23022673,0.744867012,124.805205,17,185.9163333,764469970.7,273364998.1,2.004286284,1.861276285,3113779,0.1,24.94110812,102.93409,0,0,1564120,13.61222864,17.71388257,12,1.957855035
2017,YR2017,Montenegro,MNE,9.313,0,41.0551905,1.738,560665419,4844592067,4.716464962,7400,19750,4605894792,12291966346,30.22280757,4.251118931,58,64.49977449,14.86137418,3.824946382,76.667,62.62653198,1.362776386,166.4651995,2.8,0,117849998.5,522997313.5,46.2730855,0.011247907,622373,0.1,0,98.11321,1.00782,89.9216,13810,0,4.160377366,12,0.518095695
2017,YR2017,Morocco,MAR,31.034,108.8374761,37.21311213,2.451,2680109856,1.10E+11,4.234850054,2880,8110,1.04E+11,2.93E+11,32.6494262,3.838512727,99,46.76188766,26.15194795,0.682985841,76.218,64.03540806,3.185026637,123.4247246,23.4,132.3517479,2416270020,6823002118,79.72505938,1.287002655,35581294,0.1,25.24746024,112.40216,0.93019,79.86487,446550,21.74908671,18.44688821,9,2.176126979
2017,YR2017,Mozambique,MOZ,148.626,30.69196921,38.57905103,4.922,2319071971,13219084261,3.741317593,470,1380,13365139309,39427861029,33.18629651,11.74509993,85,61.13976066,24.01534396,7.640707351,59.309,79.20367094,1.021642652,41.45170351,75.5,101.1776581,1806089966,257936772.5,36.43150512,2.900629142,28649007,12.6,24.0052787,107.81325,0.91769,35.40672,786380,22.18829694,13.44871589,17,4.403895112
2017,YR2017,Myanmar,MMR,28.509,42.53566886,19.96449532,2.168,4002424945,66719084253,6.758628824,1200,5990,64190701407,3.20E+11,32.75557835,6.076907297,83,27.98867204,36.29452828,6.224444912,66.558,49.65895496,3.242343389,89.81715795,47.9,97.47921282,1542339966,2578109273,81.73972714,0.633962381,53382581,0.8,15.82567504,112.22365,1.0047,64.2849,676590,6.017069344,4.619418953,14,1.428613903
2017,YR2017,Namibia,NAM,63.627,58.80288306,37.51150538,3.447,376326317.4,13566192144,-0.867877052,4800,10800,11534162559,25946708016,17.26884562,1.327147134,80,46.62241385,28.54712716,9.747234734,63.021,81.47459421,3.554522767,111.552451,41.4,130.9708993,186690002.4,48292447.47,2.91829489,1.872154337,2402603,12.1,33.37354772,124.17917,0,0,824290,30.10901003,23.24717006,54,4.025607496
2017,YR2017,Nauru,NRU,0,0,0,0,0,113884908.4,4.154685104,10820,19080,139315495.7,245712729,0,0,95,0,0,3.407043974,0,57.95324503,0,94.58053533,32.9,140.7272268,25760000.23,10346242.86,643.8,-1.334638904,12876,0,96.81499494,0,0,0,20,21.69704907,0,0,-1.334638904
2017,YR2017,Nepal,NPL,65.121,84.65006663,8.988334927,1.967,196265098.6,25180583770,8.223499488,860,2910,23646664254,80348017680,46.81759426,1.184352383,90,42.37511216,13.23626606,9.679944505,70.169,44.02995618,1.605499717,130.629366,33.4,80.47927413,1269180054,6928134012,192.7249669,1.333612899,27627124,0.1,22.89645073,143.91954,1.04678,74.07729,147180,20.70238519,23.62604198,18.5,3.392323443
2017,YR2017,New Caledonia,NCL,14.83,0,0,1.97,658875463.4,0,0,0,0,0,0,0,0,0,0,0,0,77.14878049,0,0,0,0,172.1389071,0,621059984,15.33643326,1.364718613,280350,0,0,0,0,0,18580,0,96.01276245,0,1.985949238
2017,YR2017,New Zealand,NZL,19.27,152.8060843,27.56832019,1.81,2093698050,2.03E+11,3.128460789,38470,38870,1.84E+11,1.86E+11,23.48348812,9.13448755,93,26.68064869,0,2.453699251,81.65853659,38.5891139,1.20846329,136.1113084,5.8,145.4413187,0,464683904.8,18.20629676,2.122962382,4793900,0.1,32.8348917,99.97476,1.03759,114.59004,267710,27.76920602,30.50506322,0.5,2.199327454
2017,YR2017,Nicaragua,NIC,84.99,47.82208345,41.16626163,2.43,771900000,13843612005,4.6757919,2090,5540,13321985733,35356288499,28.03037405,0.599118651,99,54.78530719,24.9905652,4.515331679,74.068,90.11376507,0.623063234,128.1139122,18.5,193.6894461,562590026.9,1394700000,53.05679741,1.274855157,6384855,0.2,17.75151743,0,0,0,130370,16.50470975,15.50710424,14,1.634019877
2017,YR2017,Niger,NER,186.538,21.42773597,16.62379232,7.001,337874079,8119710126,4.893436692,360,990,7684813011,21401512144,33.69314317,0,82,32.96369139,15.86185569,0.932029198,61.599,38.89301405,2.47355475,40.63849996,86.7,154.0242723,1223089966,264041277.6,17.05413436,3.839154453,21602472,0.3,0,74.7362,0.83832,24.25375,1267000,0,17.31709252,8,4.206788499
2017,YR2017,Nigeria,NGA,107.33,23.33387929,13.1715621,5.457,3502999131,3.76E+11,0.805886619,2100,5710,4.01E+11,1.09E+12,15.47432765,1.913722275,65,13.1760369,22.3151172,11.11891807,53.95,20.15752756,0.430671214,75.92482161,122.1,142.2786387,3358959961,22037016832,209.5735597,2.607676386,190873311,1.5,0,0,0,0,923770,0,11.61069961,18.9,4.310331178
2017,YR2017,North Macedonia,MKD,15.723,52.30864237,55.40009731,1.501,380738977.5,11279509014,0.240521014,4890,14690,10173767470,30588122637,32.97956536,3.986681666,83,69.17272138,24.13444697,3.41722878,75.589,118.9324818,0.990700534,96.44629481,11,95.34348064,149949996.9,314499343,82.55337034,0.06010463,2081996,0.1,26.5347235,97.12595,0.98309,81.44688,25710,17.20302834,9.654065158,15,0.380992524
2017,YR2017,Northern Mariana Islands,MNP,0,0,69.51905059,0,0,1601000000,25.56818182,0,0,0,0,0,0,0,51.90505934,0,2.000361991,0,10.11867583,0,0,0,91.24518526,0,0,122.9608696,0.663417067,56562,0,0,0,0,0,460,0,33.23412427,0,0.758115525
2017,YR2017,Norway,NOR,5.141,135.0660106,36.33299569,1.62,5900604724,3.98E+11,2.323258407,76210,64760,4.02E+11,3.42E+11,27.83425412,21.9358431,96,32.83142895,29.79126547,3.951136856,82.6097561,46.93796116,1.617823782,107.9930692,2.6,119.4690265,0,615776510.1,14.45257595,0.807673182,5276968,0.1,45.47072236,100.26021,0.97756,116.87442,625217.1094,22.47754585,5.060779988,4,1.280246109
2017,YR2017,Oman,OMN,13.056,71.1399925,52.35826988,2.92,2917295189,70597919376,0.266797805,14590,41290,68096536055,1.93E+11,31.16497022,1.116401751,99,49.52053609,49.67268253,6.776590778,77.393,84.05205214,9.559805599,148.8216278,11.4,120.2813072,0,39011703.51,15.0757189,4.083954207,4665935,0.2,0,106.36469,0.9992,105.79083,309500,0,1.01831172,4.3,5.360602411
2017,YR2017,Pakistan,PAK,38.802,53.92995184,8.257320296,3.562,3232000000,3.05E+11,5.554276757,1500,5530,3.11E+11,1.15E+12,16.15053518,2.184798274,76,17.59551656,17.8043074,4.013378224,66.947,26.04186733,3.766192107,69.51482483,71.5,58.18602455,2364179932,19807000000,269.6874818,2.074997082,207896686,0.1,0,90.58917,0.84596,40.40159,796100,0,9.79495422,19.5,2.647401892
2017,YR2017,Palau,PLW,0,0,50.02053633,0,27484632.72,286321800,-3.517924715,16400,18770,292122038.9,334258725.6,27.84367884,26.82768045,93,77.35331365,8.041581186,-1.120846912,0,57.27820934,0,0,18.5,97.66204289,22149999.62,2176267.575,38.71304348,0.467172211,17808,0,26.95763997,0,0,0,460,19.87889151,82.94235661,28,1.210151443
2017,YR2017,Panama,PAN,81.828,81.96089975,42.25940373,2.487,3976868000,62283800000,5.321230184,13260,22190,54436669083,91132004593,41.70759796,0,98,45.30730639,29.34470922,2.034909846,78.149,53.03465749,0,128.5729731,15.8,169.8856847,41750000,533355900,55.24308582,1.7115912,4106771,0.9,0,94.38599,1.0117,76.13718,75420,0,5.234981018,6,2.214598138
2017,YR2017,Papua New Guinea,PNG,52.655,31.59401053,0,3.61,-180176801,22742613549,3.537838983,2570,4270,21726632002,36008917905,0,0,62,0,36.35985972,7.69617709,64.01,57.20978361,0.335833431,47.61771578,49.2,174.8043913,532630004.9,4204418.227,18.63275405,1.990144672,8438029,0.8,13.90644183,0,0,0,462840,12.60500176,0.657989653,41,2.387830519
2017,YR2017,Paraguay,PRY,70.504,33.38915839,36.37920569,2.453,603320572.2,39008900332,4.958051422,5390,12570,37005369978,86329284684,21.19386776,6.393310951,92,32.29862572,34.38338067,2.14579838,73.992,52.68797589,0.893948254,108.7550409,20.9,126.1134533,142750000,704073600,17.28432419,1.307316991,6867062,0.5,17.43786994,0,0,0,406751.9922,9.953470067,14.31473608,35,1.755304886
2017,YR2017,Peru,PER,56.882,35.01100291,24.71987197,2.275,6860492819,2.11E+11,2.518835442,6060,13140,1.91E+11,4.13E+11,20.71181371,5.022641793,83,22.79367839,31.29788412,3.615658261,76.286,40.35833705,1.242135301,123.7597545,14.9,167.8367459,-5219999.79,3051238954,24.56585703,1.661934247,31444297,0.3,17.02475217,103.51957,0.96765,104.69385,1285220,13.18523174,13.14116613,41,1.895094461
2017,YR2017,Philippines,PHL,54.154,66.2774745,31.02329636,2.64,10256442399,3.14E+11,6.677553566,3650,10030,3.83E+11,1.05E+12,25.13659736,60.16898907,73,40.87263791,30.43373513,2.332538708,70.952,54.40154876,1.197535353,110.1281361,29.1,82.72357069,160479995.7,32809770434,352.7291948,1.445492801,105173264,0.1,15.63970923,107.50977,1.01849,86.16291,300000,14.2379464,3.141408394,39,1.889904528
2017,YR2017,Poland,POL,10.538,73.45894113,54.35408527,1.48,11762000000,5.26E+11,4.937663245,12730,28690,4.83E+11,1.09E+12,19.82420942,10.89382736,94,50.17071196,28.93107662,1.829105002,77.75365854,88.97022506,1.895983869,132.9502666,4.6,98.77538126,0,6933000000,124.0237304,0.012480099,37974826,0,33.61270761,100.0159,0.98368,109.93363,312680,16.81097987,38.063538,37,-0.108901258
2017,YR2017,Portugal,PRT,8.38,151.8449791,42.7242664,1.38,9900891180,2.21E+11,3.506345458,20040,32010,2.06E+11,3.30E+11,17.22672499,5.964242254,98,41.71487412,19.11726582,1.511910225,81.42439024,63.71690251,1.669976921,114.341985,3.7,95.26589604,0,489352816.3,112.4418211,-0.24388941,10300300,0.5,37.49605366,106.18313,0.97443,119.91319,92225.5957,22.46063927,16.8854244,6.5,0.635424721
2017,YR2017,Puerto Rico,PRI,29.098,0,68.19257901,1.101,0,1.04E+11,-2.65739342,20200,26190,67164831109,87085696075,7.651783881,0,0,44.06543105,51.23548924,2.64477071,79.63453659,0,0,107.1352326,0,0,0,0,374.8591883,-2.421392859,3325001,0,0,0,0,0,8870,0,2.016771518,5.5,-2.437395237
2017,YR2017,Qatar,QAT,9.922,147.7666846,51.04242783,1.886,985989011,1.67E+11,1.579850253,58610,124300,1.60E+11,3.39E+11,44.60304137,0,99,37.25700273,56.94611764,8.304254479,79.981,58.89824561,0,146.3838592,7.2,140.8974689,0,665934065.9,234.687683,2.615829323,2724724,0,0,103.28074,0,0,11610,0,4.72319542,9.7,2.679449989
2017,YR2017,Romania,ROU,36.211,32.84739635,41.4700878,1.71,5952909608,2.12E+11,7.111440633,10010,25970,1.96E+11,5.09E+11,23.42662401,9.822595962,86,43.59406394,28.89223014,4.679185519,75.3097561,73.80698085,1.719540549,113.9718904,7.8,107.2823363,0,6555658959,85.13339273,-0.585275888,19587491,0.1,28.64748011,85.15087,0.99716,91.25939,238400,15.43969739,24.30993665,12,-0.518506837
2017,YR2017,Rwanda,RWA,39.114,18.94327588,18.23089306,4.088,270664879.5,9140429058,6.116655837,730,2030,8803059690,24350613982,23.82872319,0,97,32.75495053,15.80391674,7.341420599,68.341,37.36148466,1.27516194,73.61026382,36.9,195.31844,1231199951,215292394.8,485.648034,2.63966475,11980937,2.6,20.03677328,137.68181,1.01506,38.88265,26340,13.61736076,9.114089073,4,3.043355691
2017,YR2017,Samoa,WSM,23.886,48.36422398,31.50684928,3.926,9215371.787,831903814.1,1.015561822,4060,6290,793148641.2,1228009456,0,1.382665353,58,46.96482389,16.83680043,-0.055593605,73.046,48.0824818,0,63.58317294,16.2,85.07199322,131460006.7,135541532.5,69.02897527,0.419096403,195352,0,32.06234572,108.54884,0,0,2840,24.97676877,0.242263365,9,-0.815067991
2017,YR2017,San Marino,SMR,0,0,0,0,0,1632860041,1.5,0,0,0,0,0,0,86,0,0,0.946556845,0,0,0,112.856761,2,0,0,0,561.1833333,0.497209807,33671,0,0,0,0,0,60,0,0,12.5,0.663046908
2017,YR2017,Sao Tome and Principe,STP,94.61,24.17999834,0,4.374,34208489.03,375040173.8,3.871185947,1700,3300,352721796.8,684002632.5,0,34.66723344,90,0,15.11667701,1.976958789,69.933,43.46201057,0,84.00397897,32.4,103.9964194,40229999.54,18192067.23,215.7177083,1.882507166,207089,0,0,106.79154,1.04055,89.33812,960,0,0.244688365,7,3.107406016
2017,YR2017,Senegal,SEN,72.725,37.57609767,21.81090468,4.697,586839886.9,21081669870,7.082922291,1280,3460,19661676345,53309901826,27.6750095,2.184688444,90,35.59824289,25.74585582,1.563668608,67.38,46.09691765,1.886341368,102.1986069,45.6,111.6940109,907159973.1,2148911385,80.08819924,2.800658333,15419381,0.4,0,85.57928,1.13302,46.12492,196710,0,14.57707227,6,3.755135273
2017,YR2017,Serbia,SRB,14.706,50.91314169,50.54079108,1.49,2894615965,44120424392,2.049304766,5550,15360,38997043974,1.08E+11,19.59191467,0,86,57.13207668,26.08935605,3.044032657,75.53902439,88.26524345,1.959355883,97.64591441,5.8,106.566044,1688420044,3589629282,80.27507432,-0.532191341,7020858,0.1,0,100.31293,1.00548,95.49509,88360,0,6.61310734,5.5,-0.295976068
2017,YR2017,Seychelles,SYC,62.05,43.95347368,89.89256361,2.41,124465535.7,1503168690,4.332388099,14220,26880,1363355786,2576139447,37.0476126,89.25082353,99,102.1412948,11.27925072,3.415585609,74.3,123.0068197,1.480933416,173.49665,14.6,87.06317917,16200000.76,21661247.93,208.3543478,1.224033758,95843,0,0,99.84532,1.08063,81.27622,460,0,0.051368668,32,1.99105668
2017,YR2017,Sierra Leone,SLE,112.828,21.92835221,26.05134736,4.359,198174760.5,3739577973,4.211182649,520,1500,3860911338,11225289125,18.4931003,0.064879662,80,48.03394646,5.157286021,14.64254141,53.895,51.87751168,1.114004325,88.46989546,109.9,57.36235741,541169982.9,48340874.41,103.7466196,2.154231955,7488431,1.5,0,124.47629,1.00591,41.79632,72300,0,3.296949796,8,3.138992739
2017,YR2017,Singapore,SGP,3.53,134.7806307,171.4208585,1.16,94811159187,3.38E+11,3.699781577,54200,89840,3.04E+11,5.04E+11,28.16277574,53.14902665,95,146.4118227,23.59901606,2.553747109,83.09512195,207.12547,3.154878282,146.8437245,2.8,87.37355389,0,0,7915.730436,0.08859547,5612253,0.3,20.47828168,100.62695,0.99495,107.5746,719.0000153,14.19087441,2.463062829,2.5,0.08859547
2017,YR2017,Sint Maarten (Dutch part),SXM,0,0,92.00418802,0,32759776.54,0,-8.425883953,0,30870,0,1252656791,17.65581088,0,0,101.4823387,10.11737477,3.265946342,0,0,0,0,0,0,0,55055865.92,1193.352941,1.502331373,40574,0,0,0,0,0,34,0,8.098450743,0,1.502331373
2017,YR2017,Slovak Republic,SVK,25.684,79.60026506,95.10588905,1.52,4225581974,95241436352,3.04072834,16650,31730,90563907111,1.73E+11,23.02641226,11.8029876,96,92.91743715,28.96386946,1.214896089,77.16585366,176.1544202,1.101933258,130.6513152,5.7,95.40286665,0,2164333034,113.1287854,0.155178996,5439232,0.1,37.68601478,98.73205,1.00609,91.06786,49030,17.8149841,37.63041334,26.5,0.052927459
2017,YR2017,Slovenia,SVN,3.776,68.54239408,83.1708095,1.62,1196228605,48441722816,4.833382913,22090,35490,45655392245,73333814010,20.05101075,6.498770341,93,74.3084723,28.42154343,1.581920814,81.02926829,153.8363949,0.982047347,117.6641813,2.2,95.91357857,0,493898035.4,102.5910064,0.065159039,2066388,0.1,38.17292934,100.39674,1.01459,115.60043,20675,18.44282912,55.07325819,6,0.532404309
2017,YR2017,Solomon Islands,SLB,78.003,11.46667645,0,4.434,36565531.53,1309631135,3.693618195,1870,2230,1191940752,1415196523,0,1.022466449,84,0,0,1.857882743,72.645,81.85510952,0,73.1607653,20.6,94.94745431,186809997.6,16073147.05,22.72375849,2.6447309,636038,0,32.52638805,112.6239,0,0,28900,27.7936131,0.155319976,9,4.653287635
2017,YR2017,Somalia,SOM,100.085,0,22.05308063,6.168,384000000,4508845348,0,0,0,0,0,0,0,46,102.5543377,0,0,56.709,0,0,48.79644016,125.5,97.6471799,1760369995,0,23.25552173,2.80476949,14589119,0.1,0.000136967,0,0,0,637660,0.000107574,0,70,4.108545303
2017,YR2017,South Africa,ZAF,67.908,78.69586081,29.62766937,2.43,2058579911,3.50E+11,1.414512626,5410,13040,3.08E+11,7.43E+11,18.80621345,5.213474548,70,28.34622556,26.29313911,5.267458122,63.538,54.38270955,1.043663396,155.2323957,35.3,151.2658447,1014809998,873861160.6,46.98781706,1.40774075,57000451,20.5,30.88129823,100.86473,1.01267,104.69798,1219090,26.96606681,10.26064859,45,2.183711354
2017,YR2017,South Sudan,SSD,62.04,0,0,4.775,1420000,0,0,0,0,0,0,0,0,51,0,0,0,57.365,0,2.352869367,25.56130126,98.6,0,2183239990,633830000,0,0.719738422,10910759,2.5,0,0,0,0,0,0,15.50150125,13,2.041355058
2017,YR2017,Sri Lanka,LKA,20.926,0,21.6847358,2.206,1372723043,88019706804,3.419819189,3880,12540,83124959425,2.69E+11,28.82593526,1.020263259,99,28.86002395,27.29070346,8.156803558,76.648,36.74177201,2.147999138,133.4676273,7.8,115.9619524,313559997.6,7190296015,341.9550311,1.130220486,21444000,0.1,13.64951208,100.63271,1.02472,98.02663,65610,12.44702968,3.378642523,9,1.528104896
2017,YR2017,St. Kitts and Nevis,KNA,0,42.9973613,50.95475006,0,40222156.59,996944444.4,-1.977341942,17220,27420,896071335.8,1427328062,0,34.60264021,93,54.37011173,27.42571561,4.725083392,0,36.01003065,0,147.7144779,12.4,68.02303069,0,24788353.83,200.1730769,0.810267769,52045,0,27.88297576,0,0,0,260,18.46122411,0.250803474,18.5,0.758362821
2017,YR2017,St. Lucia,LCA,40.536,69.77574775,0,1.448,37684236.08,1816728741,2.550017764,9060,12700,1639513233,2298838752,0,4.56930789,87,0,11.47260289,4.111255299,75.907,43.04440077,0,97.64581054,17,107.8156456,15380000.11,41960286.33,296.647541,0.515820624,180955,0,21.34972921,102.0014,0.9963,88.86383,620,20.04865236,0.931020062,11,0.804917296
2017,YR2017,St. Martin (French part),MAF,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,79.72195122,0,0,0,0,0,0,0,672.0588235,1.363188063,36560,0,0,0,0,0,54.4,0,91.98700719,0,0
2017,YR2017,St. Vincent and the Grenadines,VCT,49.02,55.9191245,34.92173006,1.911,153111526.4,792177777.8,1.000357879,6970,11700,765759254,1284865884,26.185527,1.028610215,99,54.74936883,15.0027117,1.278621616,72.3,46.95915619,0,105.4786164,16.9,100.532671,11739999.77,45689508.23,281.6076923,0.335635057,109827,0,27.23948983,110.6618,0.99142,108.62513,390,25.35766382,0.466562637,10,1.133472194
2017,YR2017,Sudan,SDN,63.993,23.32502296,9.691822255,4.469,1065298481,1.23E+11,4.283071004,2390,4460,97581005479,1.82E+11,18.8911924,0,90,11.81532438,2.310512333,32.8613567,64.881,10.75468171,3.910878363,70.18317784,62.4,199.8419281,861340026.9,212936009.9,0,2.395219858,40813396,0.2,0,76.81606,0.96226,46.62174,0,0,2.753273898,36.5,3.122324448
2017,YR2017,Suriname,SUR,61.655,52.17556519,0,2.443,96075554.74,3068766110,1.687083602,5290,13080,3019277434,7459387953,0,11.62423442,97,0,32.26129341,14.58810111,71.463,110.728543,0,139.5050973,19.5,139.518564,20129999.16,656951.7851,3.657025641,0.987867648,570496,1.4,0,110.55752,0,0,163820,0,8.483073684,66,0.989321405
2017,YR2017,Sweden,SWE,5.076,164.3204158,44.43351137,1.78,24678576071,5.41E+11,2.411851453,52850,52660,5.32E+11,5.30E+11,25.77191398,15.38153164,97,41.22529834,22.11642126,2.183500755,82.4097561,56.8181864,1.033501722,126.3951989,2.8,89.99557196,0,2958153261,24.69298078,1.34744506,10057698,0,32.81075324,126.57538,1.03991,152.86068,447430,27.59885965,14.96694693,7,1.685372102
2017,YR2017,Syrian Arab Republic,SYR,38.592,0,0,2.847,0,0,0,0,0,0,0,0,0,67,0,0,0,70.967,0,0,89.99935539,17.1,149.1285147,10427849609,1622540000,92.94778631,-2.235952757,17068002,0.1,0,0,0,0,185180,0,0.662806451,15.5,-0.985178538
2017,YR2017,Tajikistan,TJK,57.076,15.28875126,15.72120475,3.606,185827080.7,7157865188,7.617492691,1000,3710,8877364036,32947180966,27.18636025,0,98,40.92153941,27.00318313,4.38103451,70.647,55.50537619,0,111.5281656,35.9,96.49132103,328190002.4,2237179088,63.98348584,2.470382009,8880268,0.2,0,100.85744,0,0,141380,0,22.27866109,10,2.95705966
2017,YR2017,Tanzania,TZA,118.385,16.97278343,15.14027774,4.953,937700000,53320625959,6.785680114,970,3020,51458345717,1.60E+11,34.01716241,2.565307108,99,17.09866326,25.099525,2.70373365,64.479,25.68049372,1.179376785,73.09478999,54.5,164.8742624,2585439941,402634721.8,61.71134116,2.995388132,54663906,4.7,13.57081741,89.21768,1.03073,27.34725,947300,11.82656497,30.97032961,29,5.19778388
2017,YR2017,Thailand,THA,44.908,124.6793296,68.17715681,1.532,8045508383,4.55E+11,4.024085781,5950,17120,4.12E+11,1.18E+12,22.83603504,0,99,54.34739023,35.27522722,2.058767241,76.683,100.6322507,1.368560935,175.5964942,9.5,102.5957182,250119995.1,6720117054,135.4691969,0.345238362,69209858,1.2,19.16452529,99.62503,0.97841,116.73394,513120,14.81478406,12.50975812,6,1.885495857
2017,YR2017,Timor-Leste,TLS,33.785,-8.554503515,61.0884008,4.093,6715937.467,2487269400,-9.153987748,1810,6750,2251196215,8397447025,22.4938722,0,77,59.91629214,45.80051924,9.36133277,69.007,23.19813045,0.855011484,125.2052269,47.5,0,231960006.7,87044514.13,83.60867518,1.947068453,1243261,0,38.44014275,119.76513,1.00522,81.03142,14870,12.88953602,4.42304454,13,3.152629154
2017,YR2017,Togo,TGO,89.091,47.99744302,33.11494611,4.384,88339955.4,4808043653,4.357413915,600,1690,4623954378,13035728754,23.61833617,0.171789889,91,43.73097009,15.32914971,0.859975154,60.489,62.2498508,1.885580231,78.84556082,72.1,120.0227255,344410003.7,402613207.2,141.5421033,2.479318302,7698475,2.4,18.64358517,124.35097,0.87474,61.84573,56790,17.30540958,21.79109259,6,3.785120924
2017,YR2017,Tonga,TON,14.662,32.28015652,23.61972868,3.595,-5614626.963,430174168.7,2.7,4250,6420,433783983.1,654945658.4,0,0,85,70.31233568,0,4.092263249,70.701,59.74324324,0,105.8236436,16.1,103.746698,86900001.53,158518153.1,141.6638889,0.851672299,101998,0,25.59631508,0,0,0,750,22.25817321,1.521651403,16,0.623980631
2017,YR2017,Trinidad and Tobago,TTO,30.09,46.83711746,0,1.739,-456860907.5,22474828527,-2.312115621,15970,31570,22103553221,43691516079,0,0,93,0,39.53137172,4.950442255,73.245,68.02276592,0.952965496,146.7160721,18.9,127.3979167,0,135092606.6,269.7996101,0.471315702,1384072,0,0,0,0,0,5130,0,2.014423161,10.5,0.386816624
2017,YR2017,Tunisia,TUN,7.841,93.52243084,44.37822153,2.219,810936482.8,39813383484,1.824675328,3520,11670,40264147437,1.33E+11,19.31139014,7.391957503,98,56.94252241,23.14893926,5.35268312,76.31,87.5534731,2.130721752,125.3697596,17.1,121.6596352,811640014.6,1890325181,73.59322219,1.139078899,11433443,0.1,0,115.64961,0,0,163610,0,5.2085994,13,1.571234061
2017,YR2017,Turkmenistan,TKM,24.418,0,22.46839734,2.836,2085944000,37926285714,6.500000047,6380,17280,36751411027,99514725506,0,0,99,31.10695936,0,-1.571210983,67.956,31.71678896,0,162.8611033,47.4,184.1187235,28139999.39,1603000.045,12.25218437,1.66898196,5757669,0,0,0,0,0,488100,0,3.212238456,0,2.503281482
2017,YR2017,Turks and Caicos Islands,TCA,0,0,0,0,22068000,962525840,4.275465839,25410,23470,943260017.4,870903710.2,0,0,0,0,9.271515246,-2.872268005,0,0,0,0,0,65.17236047,0,7717097,39.06842105,1.509380666,37115,0,0,0,0,0,950,0,0.387451664,0,1.833892502
